Product URL,Description,Product Description,Manufacturer,ASIN
https://www.amazon.in//School-Backpack-Cartoon-Travel-Toddler/dp/B097NHH5YY/ref=sxin_25_trfobq2av2_7_B097NHH5YY?content-id=amzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5%3Aamzn1.sym.7abeb195-8e0b-4e74-aede-b7cb234213a5&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B097NHH5YY&pd_rd_r=02fcf984-609c-4613-9ed8-4bccd9499fff&pd_rd_w=BwpXV&pd_rd_wg=QWZ5Z&pf_rd_p=7abeb195-8e0b-4e74-aede-b7cb234213a5&pf_rd_r=A4DKZYM18WAHMSNHJVQJ&qid=1692730367&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-8-973fd8bd-28ce-479e-8be4-fbaf1193947a,Color Name: Bt Cute Dog&Koala<br>,,,
N/A,N/A,N/A,N/A,N/A
https://www.amazon.in//Backpack-Small-Black-Water-Repellant/dp/B088XB5XY8/ref=sr_1_13?crid=2M096C61O4MLT&keywords=bags&qid=1692730367&sprefix=ba%2Caps%2C283&sr=8-13,6 months limited warranty,,,
https://www.amazon.in//Half-Moon-Backpack-Luggage-Compartment/dp/B09VCLZ3K4/ref=sr_1_14?crid=2M096C61O4MLT&keywords=bags&qid=1692730367&sprefix=ba%2Caps%2C283&sr=8-14,"FEATURES: Rain Cover, upto 17 inch Laptop compartment, Internal Organiser(Small Pockets), Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, Reflector Logo, etc","This backpack is lightweight water-resistant, capacity of approx 37 Ltr, has a soft and ventilated back panel, and is perfect for carrying all your necessities. Adjustable and breathable padded shoulder strap to meet different requirements for both men and women; made from highly rip and water-resistant polyester fabric, provide strengthen and long-lasting performance; roomy enough for your traveling requirements also having a Rain cover.",‎                                 Amazing Bags,‎                                 B09VCLZ3K4
https://www.amazon.in//GEAR-Black-Blue-Backpack-years/dp/B019HA8AYG/ref=sr_1_15?crid=2M096C61O4MLT&keywords=bags&qid=1692730367&sprefix=ba%2Caps%2C283&sr=8-15,Pocket Description: Utility Pocket; Color Name: Black And Blue; Age Range Description: Adult; Closure Type: Zipper,,"‎                                 Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366",‎                                 B019HA8AYG
https://www.amazon.in//Gear-Classic-Leather-Backpack-LBPCLSLTH0201/dp/B07G4F6XFH/ref=sr_1_16?crid=2M096C61O4MLT&keywords=bags&qid=1692730367&sprefix=ba%2Caps%2C283&sr=8-16,Anti theft waterproof bag with anti sweat fabric on back and shoulder straps,"Gear bags are designed for the quick commute as well for the long journey. these backpacks can be used as laptop bags,adventure bags and so on. Your favorite travel companion, The backpacks come with enough storage space to carry all your requirements.","‎                                 Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366",‎                                 B07G4F6XFH
https://www.amazon.in//Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_17?crid=2M096C61O4MLT&keywords=bags&qid=1692730367&sprefix=ba%2Caps%2C283&sr=8-17,Water Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction.,,,
https://www.amazon.in//Lavie-Sport-Duffle-Luggage-Trolley/dp/B097RJ22Q3/ref=sr_1_18?crid=2M096C61O4MLT&keywords=bags&qid=1692730367&sprefix=ba%2Caps%2C283&sr=8-18,Manufacturer warranty - 2 years,This unisex stylish travel Bag is made of premium nylon fabric which is the most durable material. It is water and scratch resistant. It has a full lining made of polyester for additional strength and protection for your valuables.,"‎                                 Bagzone Lifestyle Pvt Ltd, Bagzone Lifestyle Pvt Ltd | | LAVIE 402, Ackruti Star, MIDC Central Road, Andheri East, Mumbai – 400093",‎                                 B097RJ22Q3
https://www.amazon.in//American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4FK9G/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1692730367&sprefix=ba%2Caps%2C283&sr=8-19,"Well Organized compartment ,Security Back Pocket","A backpack isn’t just a bag. It’s a cache, a case, a mobile base of sorts. And it is a reflection of the care you’ve put into selecting the ideal loadout of items to keep on you. Introducing Valex, a modern everyday backpacks collections are available in a variety of nice looking colours to express your true self","‎                                 EXPERTS, China",‎                                 B0BTD4FK9G
https://www.amazon.in//Safari-Laptop-Backpack-Resistant-Fabric/dp/B09B25Z8M2/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1692730367&sprefix=ba%2Caps%2C283&sr=8-20,Age Range Description: Adult; Closure Type: Zipper; Special Features: Lightweight,"Safari Quill is a 26 Litres, 2 compartment laptop backpack perfect for daily usage. It has a dedicated tech safe laptop sleeve that can hold upto 17 inch laptop or any smaller ones easily. The laptop sleeve is also fully padded from the bottom protecting your device from any shock or damage. This backpack is especially designed for todays fast paced world, where everything should be compact and lightweight. This backpack is perfect for everyday usage such as college, school, tuitions, or short holiday trips. The front pocket is designed to keep your essentials organized and side mesh pockets are perfect for storing your water bottle and umberella. Made of high grade water resistant polyester fabric, this backpack will last you several trips.","‎                                 Safari Industries, 302-303, A Wing, The Qube CTS No.1498, A/2, Sir Mathuradas Vasanji Rd, Marol, Andheri East, Mumbai, Maharashtra 400059",‎                                 B09B25Z8M2
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3NzYxNjM1NTgyMTk0NTk4OjE2OTI3MzAzNjc6c3BfYnRmOjMwMDAyMTY0MjI1MDUzMjo6MDo6&url=%2FAmerican-Tourister-Laptop-Backpack-BLACK%2Fdp%2FB0C65ZF9SP%2Fref%3Dsr_1_21_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692730367%26sprefix%3Dba%252Caps%252C283%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Comfortable Laptop Backpack,"The Ron laptop Backpack by American Tourister is a highly functional and durable backpack with a range of features. It includes a Tractum Suspension Strap system that provides excellent support and comfort for carrying heavy loads. The backpack also comes with a laptop compartment, a rain cover for protection during wet weather, and an internal organizer to keep belongings neatly arranged.","‎                                 Balaji Industries, Balaji Industries, India",‎                                 B0C65ZF9SP
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3NzYxNjM1NTgyMTk0NTk4OjE2OTI3MzAzNjc6c3BfYnRmOjIwMDc5NTQzMjQ4MDk4OjowOjo&url=%2FRed-Lemon-Plus-Travelling-1908%2Fdp%2FB082Y7TZ8Z%2Fref%3Dsr_1_22_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692730367%26sprefix%3Dba%252Caps%252C283%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Durable construction and water-resistant material make this backpack suitable for use in all weather conditions.,,‎                                 TSpark,‎                                 B082Y7TZ8Z
https://www.amazon.in//sspa/click?ie=UTF8&spc=MToxNzEzNzg1NzkzMjY1NTk4OjE2OTI3MzAzNjc6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDAxMzcyMzI4NDgzMjo6MDo6&url=%2FArctic-Fox-Liters-Laptop-Backpack%2Fdp%2FB08DD7PWD3%2Fref%3Dsxbs_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.8ea8b837-e8d5-4d1c-96e0-6db92bafe572%253Aamzn1.sym.8ea8b837-e8d5-4d1c-96e0-6db92bafe572%26crid%3D2M096C61O4MLT%26cv_ct_cx%3Dbags%26keywords%3Dbags%26pd_rd_i%3DB08DD7PWD3%26pd_rd_r%3D3a6de465-0c01-4422-b00c-5f8fc4ac5281%26pd_rd_w%3DYVSG8%26pd_rd_wg%3D5G3Fr%26pf_rd_p%3D8ea8b837-e8d5-4d1c-96e0-6db92bafe572%26pf_rd_r%3DA4DKZYM18WAHMSNHJVQJ%26qid%3D1692730367%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D1-1-5305f254-094d-43e2-b889-464ddb5d65bb-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,Warranty: 1 year Warranty against manufacturing defects,,"‎                                 Arctic Fox, Outshiny India Pvt. Ltd., No.17, Ganesh Nagar, 8th B Cross,Narayanappa Layout, Kodigehalli,Bengaluru - 560097.",‎                                 B08DD7PWD3
https://www.amazon.in//sspa/click?ie=UTF8&spc=MToxNzEzNzg1NzkzMjY1NTk4OjE2OTI3MzAzNjc6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDAxMzcyMzI4NDgzMjo6MDo6&url=%2FArctic-Fox-Liters-Laptop-Backpack%2Fdp%2FB08DD7PWD3%2Fref%3Dsxbs_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.8ea8b837-e8d5-4d1c-96e0-6db92bafe572%253Aamzn1.sym.8ea8b837-e8d5-4d1c-96e0-6db92bafe572%26crid%3D2M096C61O4MLT%26cv_ct_cx%3Dbags%26keywords%3Dbags%26pd_rd_i%3DB08DD7PWD3%26pd_rd_r%3D3a6de465-0c01-4422-b00c-5f8fc4ac5281%26pd_rd_w%3DYVSG8%26pd_rd_wg%3D5G3Fr%26pf_rd_p%3D8ea8b837-e8d5-4d1c-96e0-6db92bafe572%26pf_rd_r%3DA4DKZYM18WAHMSNHJVQJ%26qid%3D1692730367%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D1-1-5305f254-094d-43e2-b889-464ddb5d65bb-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,Warranty: 1 year Warranty against manufacturing defects,,"‎                                 Arctic Fox, Outshiny India Pvt. Ltd., No.17, Ganesh Nagar, 8th B Cross,Narayanappa Layout, Kodigehalli,Bengaluru - 560097.",‎                                 B08DD7PWD3
https://www.amazon.in//sspa/click?ie=UTF8&spc=MToxNzEzNzg1NzkzMjY1NTk4OjE2OTI3MzAzNjc6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDAxMzcyMzI4NTIzMjo6MTo6&url=%2FArctic-Fox-Backpack-Charging-Laptop%2Fdp%2FB08RS6FXYT%2Fref%3Dsxbs_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.8ea8b837-e8d5-4d1c-96e0-6db92bafe572%253Aamzn1.sym.8ea8b837-e8d5-4d1c-96e0-6db92bafe572%26crid%3D2M096C61O4MLT%26cv_ct_cx%3Dbags%26keywords%3Dbags%26pd_rd_i%3DB08RS6FXYT%26pd_rd_r%3D3a6de465-0c01-4422-b00c-5f8fc4ac5281%26pd_rd_w%3DYVSG8%26pd_rd_wg%3D5G3Fr%26pf_rd_p%3D8ea8b837-e8d5-4d1c-96e0-6db92bafe572%26pf_rd_r%3DA4DKZYM18WAHMSNHJVQJ%26qid%3D1692730367%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D1-2-5305f254-094d-43e2-b889-464ddb5d65bb-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,"Size: HxWxD : 47x29x17 CM, Capacity (Liters): 23.. It Suitable For Business, School, College, Travelling, Shopping, Trekking, Party & Other Outdoor Activities..",,"‎                                 Outshiny India Pvt. Ltd, Outshiny India Pvt. Ltd., No.17, Ganesh Nagar, 8th B Cross,Narayanappa Layout, Kodigehalli,Bengaluru - 560097.",‎                                 B08RS6FXYT
https://www.amazon.in//sspa/click?ie=UTF8&spc=MToxNzEzNzg1NzkzMjY1NTk4OjE2OTI3MzAzNjc6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDAxMzcyMzI4NTUzMjo6Mjo6&url=%2FArctic-Fox-Anti-Theft-Backpack-Charging%2Fdp%2FB089Q9TM16%2Fref%3Dsxbs_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.8ea8b837-e8d5-4d1c-96e0-6db92bafe572%253Aamzn1.sym.8ea8b837-e8d5-4d1c-96e0-6db92bafe572%26crid%3D2M096C61O4MLT%26cv_ct_cx%3Dbags%26keywords%3Dbags%26pd_rd_i%3DB089Q9TM16%26pd_rd_r%3D3a6de465-0c01-4422-b00c-5f8fc4ac5281%26pd_rd_w%3DYVSG8%26pd_rd_wg%3D5G3Fr%26pf_rd_p%3D8ea8b837-e8d5-4d1c-96e0-6db92bafe572%26pf_rd_r%3DA4DKZYM18WAHMSNHJVQJ%26qid%3D1692730367%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D1-3-5305f254-094d-43e2-b889-464ddb5d65bb-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,"Included Items : Backpack, USB Cable, Rain cover Bag and Zipper Charger Cable",,,
https://www.amazon.in//sspa/click?ie=UTF8&spc=MToxNzEzNzg1NzkzMjY1NTk4OjE2OTI3MzAzNjc6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDAxMzcyNTM1MDYzMjo6Mzo6&url=%2FArctic-Fox-Maverick-Laptop-Backpack%2Fdp%2FB0BZVJ4Z68%2Fref%3Dsxbs_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.8ea8b837-e8d5-4d1c-96e0-6db92bafe572%253Aamzn1.sym.8ea8b837-e8d5-4d1c-96e0-6db92bafe572%26crid%3D2M096C61O4MLT%26cv_ct_cx%3Dbags%26keywords%3Dbags%26pd_rd_i%3DB0BZVJ4Z68%26pd_rd_r%3D3a6de465-0c01-4422-b00c-5f8fc4ac5281%26pd_rd_w%3DYVSG8%26pd_rd_wg%3D5G3Fr%26pf_rd_p%3D8ea8b837-e8d5-4d1c-96e0-6db92bafe572%26pf_rd_r%3DA4DKZYM18WAHMSNHJVQJ%26qid%3D1692730367%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D1-4-5305f254-094d-43e2-b889-464ddb5d65bb-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,Warranty: 1 year Warranty against manufacturing defects,,"‎                                 Arctic Fox, Outshiny India Pvt. Ltd. No.17, Ganesh Nagar, 8th B Cross Narayanappa Layout, Kodigehalli Bengaluru - 560097..",‎                                 B0BZVJ4Z68
https://www.amazon.in//sspa/click?ie=UTF8&spc=MToxNzEzNzg1NzkzMjY1NTk4OjE2OTI3MzAzNjc6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDAxMzM0Mjk4MzgzMjo6NDo6&url=%2FPolice-Polyester-laptop-casual-backpack%2Fdp%2FB09CQ5T3LN%2Fref%3Dsxbs_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.8ea8b837-e8d5-4d1c-96e0-6db92bafe572%253Aamzn1.sym.8ea8b837-e8d5-4d1c-96e0-6db92bafe572%26crid%3D2M096C61O4MLT%26cv_ct_cx%3Dbags%26keywords%3Dbags%26pd_rd_i%3DB09CQ5T3LN%26pd_rd_r%3D3a6de465-0c01-4422-b00c-5f8fc4ac5281%26pd_rd_w%3DYVSG8%26pd_rd_wg%3D5G3Fr%26pf_rd_p%3D8ea8b837-e8d5-4d1c-96e0-6db92bafe572%26pf_rd_r%3DA4DKZYM18WAHMSNHJVQJ%26qid%3D1692730367%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D1-5-5305f254-094d-43e2-b889-464ddb5d65bb-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,Backpack,Backpack,,‎                                 B09CQ5T3LN
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3MjYxNTA5MzkzNTE5NTk4OjE2OTI3MzAzODc6c3BfYXRmOjMwMDAzNjc2MTg4MTUzMjo6MDo6&url=%2FRansel-School-Bag-Bagpack-Creations%2Fdp%2FB0CDCHXMCJ%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692730387%26sprefix%3Dba%252Caps%252C283%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,Specially for girls,"Light weight Tuition/Exam/Picnic Bag, Comfortable for every age group,and with the BTS.",‎                                 Jai Guru Ji Creations,‎                                 B0CDCHXMCJ
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3MjYxNTA5MzkzNTE5NTk4OjE2OTI3MzAzODc6c3BfYXRmOjMwMDAzNjc2MTg4MTgzMjo6MDo6&url=%2FRansel-School-Bag-Bagpack-Creations%2Fdp%2FB0CDCJCRFH%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692730387%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,Ease to handle,"Perfect sized Backpack used for multi purpose, 5 Zips also with perfect paddings for the back.",‎                                 Jai Guru Ji Creations,‎                                 B0CDCJCRFH
https://www.amazon.in//Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_3?crid=2M096C61O4MLT&keywords=bags&qid=1692730387&sprefix=ba%2Caps%2C283&sr=8-3,Size: 35 x 13 x 46 cms,"Ideal for a college student who does not carry a lot of books or laptop to college. Very stylish, slim and feature loaded Backpack",‎                                 VIP Industries Ltd,‎                                 B08Z1HHHTD
https://www.amazon.in//TRUE-HUMAN-Anti-Theft-backpack-charging/dp/B09QJ7ZF2Y/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&qid=1692730387&sprefix=ba%2Caps%2C283&sr=8-4,"Superior & Durability: Made of durable and Eco-friendly water resistant oxford textile fabric,which keeps your files and stuffs dry inside. This backpack can hold up to 15.6"" laptop from most brands, but it may not be suitable for all brand 15.6"". Since there maybe exist slight size difference among different laptop brands.",,,‎                                 B09QJ7ZF2Y
https://www.amazon.in//Half-Moon-Waterproof-Backpack-Students/dp/B085MHDJ93/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1692730387&sprefix=ba%2Caps%2C283&sr=8-5,"OTHER FEATURES OF LAPTOP BAG FOR MEN: The office bag for men / office bag for women has Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment (can carry laptops of size 13, 14, 15.6 & 17 inches), Reflector Logo.",,"‎                                 Amazing Bags, Half_Moon, New Delhi",‎                                 B085MHDJ93
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo1MzE2MDgwOTYzNDc5NTk4OjE2OTI3MzAzODc6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDAxMzM0Mjk4MzgzMjo6MDo6&url=%2FPolice-Polyester-laptop-casual-backpack%2Fdp%2FB09CQ5T3LN%2Fref%3Dsxin_17_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.5c2af76f-28ad-42b0-80ba-b318af0af39f%253Aamzn1.sym.5c2af76f-28ad-42b0-80ba-b318af0af39f%26crid%3D2M096C61O4MLT%26cv_ct_cx%3Dbags%26keywords%3Dbags%26pd_rd_i%3DB09CQ5T3LN%26pd_rd_r%3D5ae84245-d7f7-4d95-9c0e-56f97c05d162%26pd_rd_w%3D224Az%26pd_rd_wg%3Dl7mmL%26pf_rd_p%3D5c2af76f-28ad-42b0-80ba-b318af0af39f%26pf_rd_r%3D0SR72VRWF3T3FXAS7DXN%26qid%3D1692730387%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D1-1-57f7ded0-ad23-4d3a-8b1d-eb8cdd1b0fe5-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,Backpack,Backpack,,‎                                 B09CQ5T3LN
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo1MzE2MDgwOTYzNDc5NTk4OjE2OTI3MzAzODc6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDAxMzM0Mjk4MzgzMjo6MDo6&url=%2FPolice-Polyester-laptop-casual-backpack%2Fdp%2FB09CQ5T3LN%2Fref%3Dsxin_17_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.5c2af76f-28ad-42b0-80ba-b318af0af39f%253Aamzn1.sym.5c2af76f-28ad-42b0-80ba-b318af0af39f%26crid%3D2M096C61O4MLT%26cv_ct_cx%3Dbags%26keywords%3Dbags%26pd_rd_i%3DB09CQ5T3LN%26pd_rd_r%3D5ae84245-d7f7-4d95-9c0e-56f97c05d162%26pd_rd_w%3D224Az%26pd_rd_wg%3Dl7mmL%26pf_rd_p%3D5c2af76f-28ad-42b0-80ba-b318af0af39f%26pf_rd_r%3D0SR72VRWF3T3FXAS7DXN%26qid%3D1692730387%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D1-1-57f7ded0-ad23-4d3a-8b1d-eb8cdd1b0fe5-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,Backpack,Backpack,,‎                                 B09CQ5T3LN
